data_context,customer_id,signup_date,acquisition_channel,state,loyalty_tier,top_purchase_category,orders,net_revenue,return_adjusted_profit,discount_amount,returns,recency_days,repeat_purchase_flag,return_rate,discount_dependency,profit_margin,churn_label,historical_clv,segment_name,business_recommendation,rfm_segment,rfm_total_score,churn_probability,churn_risk_tier,expected_profit_at_risk,predicted_next_90d_profit,predicted_12m_clv,clv_band,acquisition_cohort,expected_clv_at_risk
Synthetic portfolio data,C00000131,2025-07-11,Affiliate,WA,Silver,Home,2.0,195.86,92.33,15.497444706887348,0.0,147.0,1,0.0,0.0733233916996837,0.4714081486776269,1,92.33,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Potential Loyalists,11,0.7336809477023776,High,67.74076190136051,0.5408586016200495,94.4934344064802,Low,2025-07,94.4934344064802
Synthetic portfolio data,C00000132,2023-06-03,Paid Search,FL,Gold,Grocery,4.0,86.58,27.952,18.39339760002101,1.0,394.0,1,0.25,0.1752196082106933,0.3228459228459229,1,27.952,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,10,0.9996528237851394,Critical,27.94229573044222,0.021636812709063,28.038547250836253,Low,2023-06,28.038547250836253
Synthetic portfolio data,C00000133,2024-07-17,Affiliate,IL,Gold,Baby,19.0,1077.64,428.009,117.6226573304028,1.0,42.0,1,0.0526315789473684,0.0984073723118823,0.3971725251475447,0,428.009,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0054023723913048,Low,2.3122640048299896,21.576325822468625,514.3143032898745,High,2024-07,0.0
Synthetic portfolio data,C00000134,2025-06-11,Paid Social,TX,Bronze,Grocery,1.0,26.36,8.89,1.9111282711282709,0.0,748.0,0,0.0,0.0676,0.3372534142640364,1,8.89,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Needs Nurture,8,0.9999999984262072,Critical,8.889999986008982,2.1255084029551594,17.392033611820636,Low,2025-06,17.392033611820636
Synthetic portfolio data,C00000135,2024-10-06,Paid Social,IL,Base,Pet,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999997408,Critical,0.0,0.4336465738589143,1.7345862954356572,Low,2024-10,1.7345862954356572
Synthetic portfolio data,C00000136,2023-10-14,Paid Social,CA,Bronze,Beauty,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996356,Critical,0.0,0.8938367826386566,3.5753471305546265,Low,2023-10,3.5753471305546265
Synthetic portfolio data,C00000137,2025-02-27,Paid Search,FL,Gold,Apparel,18.0,1426.5,622.078,56.1384196723606,1.0,33.0,1,0.0555555555555555,0.0378638641272808,0.436086926042762,0,622.078,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0082045429952697,Low,5.103865697411444,12.777082281999451,673.1863291279977,High,2025-02,0.0
Synthetic portfolio data,C00000138,2025-01-01,Organic Search,GA,Gold,Apparel,21.0,2280.149295635348,755.2747956353481,244.9656628448994,7.0,44.0,1,0.3333333333333333,0.0970116873381215,0.3312391855573193,0,755.2747956353481,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0040877855904375,Low,3.087401426418875,29.2687400819243,872.3497559630454,High,2025-01,0.0
Synthetic portfolio data,C00000139,2024-03-09,Referral,NY,Silver,Baby,2.0,93.56,19.7295,43.9135638075057,1.0,410.0,1,0.5,0.3194327883213582,0.210875374091492,1,19.7295,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,9,0.9998570535690106,Critical,19.72667973838979,5.123563096305675,40.2237523852227,Low,2024-03,40.2237523852227
Synthetic portfolio data,C00000140,2023-03-13,Organic Search,CA,Base,Home,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999997335,Critical,0.0,0.6602086487581628,2.640834595032651,Low,2023-03,2.640834595032651
Synthetic portfolio data,C00000141,2023-01-13,Paid Social,GA,Base,Beauty,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999997178,Critical,0.0,-0.1505835068761882,0.0,Negative,2023-01,0.0
Synthetic portfolio data,C00000142,2025-05-26,Marketplace,GA,Bronze,Apparel,1.0,59.91,17.47,9.688048327137546,0.0,430.0,0,0.0,0.1392,0.2916040727758304,1,17.47,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,8,0.99996723266756,Critical,17.46942755470227,9.68677456325734,56.21709825302936,Low,2025-05,56.21709825302936
Synthetic portfolio data,C00000143,2024-01-18,Paid Search,FL,Silver,Home,5.0,278.07,33.67249999999999,52.17059428857424,0.0,105.0,1,0.0,0.1579775327166047,0.121093609522782,0,33.67249999999999,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,12,0.2445932329680802,Low,8.236065637117681,11.59404028510438,80.04866114041751,Low,2024-01,0.0
Synthetic portfolio data,C00000144,2023-07-11,Paid Social,IL,Base,Pet,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996289,Critical,0.0,0.3324257662113381,1.3297030648453525,Low,2023-07,1.3297030648453525
Synthetic portfolio data,C00000145,2024-08-24,Organic Search,GA,Silver,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.999999999999637,Critical,0.0,0.6376249792056641,2.5504999168226563,Low,2024-08,2.5504999168226563
Synthetic portfolio data,C00000146,2025-08-16,Paid Search,CO,Base,Grocery,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.999999999999632,Critical,0.0,0.5097559752692339,2.0390239010769355,Low,2025-08,2.0390239010769355
Synthetic portfolio data,C00000147,2023-01-14,Direct,TX,Base,Grocery,2.0,34.25,19.051,1.235384048040845,1.0,115.0,1,0.5,0.0348138841154531,0.5562335766423359,0,19.051,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Potential Loyalists,10,0.4466224235396075,Medium,8.508603790853064,0.4821357042737288,20.979542817094913,Low,2023-01,0.0
Synthetic portfolio data,C00000148,2023-03-28,Direct,GA,Bronze,Home,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996948,Critical,0.0,-0.8323270418398343,0.0,Negative,2023-03,0.0
Synthetic portfolio data,C00000149,2024-05-12,Organic Search,TX,Base,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996804,Critical,0.0,0.8295982898527913,3.318393159411165,Low,2024-05,3.318393159411165
Synthetic portfolio data,C00000150,2024-12-28,Marketplace,CA,Silver,Outdoor,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996416,Critical,0.0,0.8295982898527913,3.318393159411165,Low,2024-12,3.318393159411165
Synthetic portfolio data,C00000151,2024-07-10,Paid Search,NY,Base,Home,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996538,Critical,0.0,0.9562943497241309,3.825177398896523,Low,2024-07,3.825177398896523
Synthetic portfolio data,C00000152,2025-07-26,Direct,MA,Platinum,Electronics,12.0,1559.04,572.6425,193.82181638503215,1.0,54.0,1,0.0833333333333333,0.1105744985561699,0.3673045592159278,0,572.6425,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.012253689773976,Low,7.016983546394086,6.025255644497032,596.7435225779882,High,2025-07,0.0
Synthetic portfolio data,C00000153,2023-03-10,Affiliate,CA,Bronze,Pet,2.0,196.41000000000005,100.5,25.08041969721629,0.0,499.0,1,0.0,0.1132347833892857,0.5116847411027952,1,100.5,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,10,0.9999956620785372,Critical,100.49956403889296,16.99381228136582,168.47524912546328,Mid,2023-03,168.47524912546328
Synthetic portfolio data,C00000154,2024-02-10,Paid Search,IL,Gold,Beauty,3.0,373.74,104.44,4.004955591456746,0.0,108.0,1,0.0,0.0106022741857292,0.2794456038957564,0,104.44,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,12,0.2478804807442203,Low,25.88863740892637,23.54920051276044,198.63680205104177,Mid,2024-02,0.0
Synthetic portfolio data,C00000155,2024-02-24,Email,CA,Gold,Beauty,5.0,230.46,108.35,12.968191514575617,0.0,72.0,1,0.0,0.0532731703501117,0.4701466631953483,0,108.35,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,13,0.1379870704015885,Low,14.950899078012114,9.063813453221355,144.60525381288542,Mid,2024-02,0.0
Synthetic portfolio data,C00000156,2024-02-10,Affiliate,OH,Platinum,Baby,19.0,957.6197109443644,390.6822109443645,72.88116340902695,3.0,89.0,1,0.1578947368421052,0.0707240189919855,0.4079721902957595,0,390.6822109443645,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,14,0.0136553182615955,Low,5.334889929589109,26.611848249083177,497.1296039406972,High,2024-02,0.0
Synthetic portfolio data,C00000157,2024-07-21,Organic Search,CO,Silver,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996748,Critical,0.0,0.9941103903718324,3.9764415614873294,Low,2024-07,3.9764415614873294
Synthetic portfolio data,C00000158,2025-04-25,Organic Search,OH,Bronze,Pet,1.0,24.16,6.24,0.6245711940910956,0.0,127.0,0,0.0,0.0252,0.2582781456953642,1,6.24,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Potential Loyalists,9,0.6256046887376393,High,3.9037732577228694,-3.0756650379111288,6.24,Low,2025-04,6.24
Synthetic portfolio data,C00000159,2024-01-13,Email,NY,Bronze,Beauty,2.0,59.45,24.801,6.807504030792826,1.0,524.0,1,0.5,0.1027431402732749,0.4171740958788898,1,24.801,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,9,0.9999948547609429,Critical,24.80087239292614,8.857930611626825,60.232722446507296,Low,2024-01,60.232722446507296
Synthetic portfolio data,C00000160,2025-03-09,Paid Search,NY,Silver,Baby,2.0,41.8,17.9,7.939046463168628,0.0,48.0,1,0.0,0.1596139658416538,0.4282296650717703,0,17.9,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Potential Loyalists,11,0.1124217021314722,Low,2.0123484681533528,34.90994127521498,157.53976510085994,Mid,2025-03,0.0
Synthetic portfolio data,C00000161,2023-07-21,Paid Search,CA,Base,Outdoor,1.0,358.8,191.76,31.666862553052564,0.0,636.0,0,0.0,0.0811,0.534448160535117,1,191.76,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Needs Nurture,9,0.9999999464205545,Critical,191.75998972560552,-2.5232637448486663,191.76,Mid,2023-07,191.76
Synthetic portfolio data,C00000162,2024-10-10,Organic Search,FL,Base,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996813,Critical,0.0,0.6126407333622692,2.450562933449077,Low,2024-10,2.450562933449077
Synthetic portfolio data,C00000163,2024-03-24,Referral,WA,Gold,Electronics,3.0,395.15,69.8725,102.92311902751112,1.0,633.0,1,0.3333333333333333,0.2066425894022724,0.1768252562318107,1,69.8725,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,11,0.9999998479770535,Critical,69.87248937777667,-2.789957665733528,69.8725,Low,2024-03,69.8725
Synthetic portfolio data,C00000164,2024-09-16,Organic Search,CA,Silver,Outdoor,4.0,154.73000000000002,41.239,68.72079246787763,0.0,31.0,1,0.0,0.3075432926815717,0.2665223292186389,0,41.239,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,13,0.0352266036808126,Low,1.4527099091930344,27.12618753731353,149.7437501492541,Mid,2024-09,0.0
Synthetic portfolio data,C00000165,2023-06-05,Paid Social,IL,Base,Outdoor,1.0,336.24,169.2,12.412011613438406,0.0,1068.0,0,0.0,0.0356,0.5032119914346894,1,169.2,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,7,0.9999999999999368,Critical,169.19999999998927,-1.0167017773829432,169.2,Mid,2023-06,169.2
Synthetic portfolio data,C00000166,2025-09-17,Paid Search,TX,Base,Pet,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996444,Critical,0.0,0.5669625245106603,2.2678500980426413,Low,2025-09,2.2678500980426413
Synthetic portfolio data,C00000167,2025-08-02,Paid Search,NY,Silver,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.99999999999948,Critical,0.0,-0.0686098580839149,0.0,Negative,2025-08,0.0
Synthetic portfolio data,C00000168,2025-05-27,Email,NY,Base,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.999999999999682,Critical,0.0,0.1493121582839341,0.5972486331357367,Low,2025-05,0.5972486331357367
Synthetic portfolio data,C00000169,2025-07-22,Paid Search,TX,Gold,Home,3.0,175.0,90.65,26.931866576578468,0.0,53.0,1,0.0,0.1333710574421155,0.518,0,90.65,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,13,0.0694244973190381,Low,6.293330681970804,29.732300774969627,209.5792030998785,Mid,2025-07,0.0
Synthetic portfolio data,C00000170,2023-07-22,Email,FL,Silver,Pet,1.0,13.58,1.06,5.867228984677074,0.0,62.0,0,0.0,0.3017,0.0780559646539028,1,1.06,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Potential Loyalists,9,0.2941659530670857,Medium,0.3118159102511109,0.3792464313873987,2.576985725549595,Low,2023-07,2.576985725549595
Synthetic portfolio data,C00000171,2024-08-07,Organic Search,CO,Base,Grocery,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999997048,Critical,0.0,0.6440091815231814,2.5760367260927257,Low,2024-08,2.5760367260927257
Synthetic portfolio data,C00000172,2024-01-13,Referral,GA,Base,Outdoor,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.999999999999768,Critical,0.0,0.6126407333622692,2.450562933449077,Low,2024-01,2.450562933449077
Synthetic portfolio data,C00000173,2025-07-17,Organic Search,CO,Base,Grocery,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.999999999999726,Critical,0.0,0.5669625245106603,2.2678500980426413,Low,2025-07,2.2678500980426413
Synthetic portfolio data,C00000174,2023-09-16,Affiliate,FL,Gold,Electronics,3.0,658.49,151.91199999999998,24.047228493622683,1.0,270.0,1,0.3333333333333333,0.0352321126082683,0.2306975048975686,1,151.91199999999998,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,12,0.9760858856063848,Critical,148.2791590542371,10.500779050613115,193.91511620245245,Mid,2023-09,193.91511620245245
Synthetic portfolio data,C00000175,2023-10-27,Paid Search,WA,Gold,Home,10.0,802.53,364.035,116.597876649135,4.0,68.0,1,0.4,0.1268570779010815,0.4536092108706217,0,364.035,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,15,0.0165244577947291,Low,6.01548099330423,7.113489677158835,392.4889587086354,High,2023-10,0.0
Synthetic portfolio data,C00000176,2025-01-07,Marketplace,CA,Gold,Home,5.0,574.32,305.84000000000003,30.843360856326665,0.0,315.0,1,0.0,0.050966999741495,0.5325254213678785,1,305.84000000000003,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,12,0.9911323091982832,Critical,303.127905445203,30.85588170860833,429.2635268344334,High,2025-01,429.2635268344334
Synthetic portfolio data,C00000177,2023-05-13,Organic Search,TX,Gold,Beauty,1.0,0.0,-4.3605,1.1023784171188695,1.0,205.0,0,1.0,1.0,0.0,1,-4.3605,One-time Buyers 2,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Potential Loyalists,7,0.952073904465806,Critical,0.0,9.4768453324485,33.546881329794,Low,2023-05,33.546881329794
Synthetic portfolio data,C00000178,2025-02-24,Paid Search,FL,Platinum,Pet,42.0,2150.85,681.8050000000001,245.771090797231,1.0,47.0,1,0.0238095238095238,0.1025489977289133,0.3169932817258293,0,681.8050000000001,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0008090419772826,Low,0.5516088653212188,150.52974331981676,1283.923973279267,Elite,2025-02,0.0
Synthetic portfolio data,C00000179,2023-12-03,Paid Social,MA,Bronze,Beauty,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996664,Critical,0.0,0.9208109155477648,3.683243662191059,Low,2023-12,3.683243662191059
Synthetic portfolio data,C00000180,2024-12-20,Paid Search,NY,Bronze,Pet,1.0,134.85,52.25,23.573402255639092,0.0,928.0,0,0.0,0.1488,0.3874675565443085,1,52.25,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Lost Customers,7,0.9999999999933986,Critical,52.249999999655074,8.367183904323348,85.71873561729339,Low,2024-12,85.71873561729339
Synthetic portfolio data,C00000181,2025-07-05,Paid Social,MA,Base,Apparel,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999996936,Critical,0.0,0.3879683650073055,1.551873460029222,Low,2025-07,1.551873460029222
Synthetic portfolio data,C00000182,2024-11-19,Affiliate,MA,Silver,Pet,10.0,781.88,334.288,198.9829820492949,1.0,67.0,1,0.1,0.2028652173553988,0.4275438686243413,0,334.288,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,15,0.0330743113380707,Low,11.056345388581008,86.35002926059222,679.688117042369,High,2024-11,0.0
Synthetic portfolio data,C00000183,2023-10-18,Affiliate,GA,Platinum,Outdoor,13.0,1779.97,701.2,92.9047156736103,0.0,97.0,1,0.0,0.0496054086779614,0.3939392236947814,0,701.2,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,14,0.0551285046233318,Low,38.65610744188028,29.939745403716813,820.9589816148673,High,2023-10,0.0
Synthetic portfolio data,C00000184,2023-03-17,Email,TX,Base,Outdoor,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999997556,Critical,0.0,0.3699516174435728,1.4798064697742914,Low,2023-03,1.4798064697742914
Synthetic portfolio data,C00000185,2023-03-10,Direct,NY,Gold,Apparel,10.0,878.4,477.2600000000001,51.04348986502568,0.0,58.0,1,0.0,0.054918335995272,0.5433287795992715,0,477.2600000000001,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,15,0.0599092226384737,Low,28.59227559643797,21.388165596072625,562.8126623842907,High,2023-03,0.0
Synthetic portfolio data,C00000186,2023-05-13,Paid Social,OH,Base,Baby,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999997332,Critical,0.0,3.9361675196107977,15.74467007844319,Low,2023-05,15.74467007844319
Synthetic portfolio data,C00000187,2024-10-31,Paid Search,TX,Platinum,Apparel,23.0,1813.7,741.8405,150.36697489848945,3.0,42.0,1,0.1304347826086956,0.0765589854216967,0.4090205105585268,0,741.8405,High Value Loyal Customers 2,"Protect margin and loyalty. Prioritize early product access, premium service recovery, and retention-triggered offers that avoid unnecessary discounting.",Champions,15,0.0023981394290279,Low,1.7790369530997936,27.29615484410246,851.0251193764099,High,2024-10,0.0
Synthetic portfolio data,C00000188,2024-02-20,Affiliate,CA,Bronze,Home,3.0,598.6600000000001,210.94,4.060651596180403,0.0,273.0,1,0.0,0.0067372033551971,0.3523535896836267,1,210.94,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,12,0.989745930323614,Critical,208.77700654246317,7.996775563627135,242.92710225450853,Mid,2024-02,242.92710225450853
Synthetic portfolio data,C00000189,2023-11-15,Paid Search,NY,Base,Grocery,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999997446,Critical,0.0,0.6126407333622692,2.450562933449077,Low,2023-11,2.450562933449077
Synthetic portfolio data,C00000190,2023-10-26,Paid Search,CO,Bronze,Home,6.0,511.83,144.3375,36.62780154319073,2.0,102.0,1,0.3333333333333333,0.0667832628875574,0.282002813434148,0,144.3375,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Champions,13,0.131534881729958,Low,18.985415991697817,11.225521044785047,189.2395841791402,Mid,2023-10,0.0
Synthetic portfolio data,C00000191,2025-09-12,Paid Search,FL,Base,Beauty,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999997152,Critical,0.0,0.5669625245106603,2.2678500980426413,Low,2025-09,2.2678500980426413
Synthetic portfolio data,C00000192,2023-06-18,Organic Search,CO,Base,Grocery,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999997148,Critical,0.0,0.6950666525105496,2.780266610042198,Low,2023-06,2.780266610042198
Synthetic portfolio data,C00000193,2023-12-29,Organic Search,CA,Gold,Grocery,8.0,855.6154726427377,657.3079726427377,4.319438895972129,2.0,308.0,1,0.25,0.0050229835281872,0.7682282446488631,1,657.3079726427377,Discount-driven Buyers,"Manage promo dependency. Shift from blanket discounts to threshold offers, bundles, and margin-safe loyalty incentives.",Loyal Customers,13,0.9804397496395072,Critical,644.4508641338978,57.47163018673464,887.1944933896763,High,2023-12,887.1944933896763
Synthetic portfolio data,C00000194,2024-07-05,Organic Search,NY,Base,Home,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.9999999999997355,Critical,0.0,0.4336465738589143,1.7345862954356572,Low,2024-07,1.7345862954356572
Synthetic portfolio data,C00000195,2023-01-01,Email,CA,Base,Home,0.0,0.0,0.0,0.0,0.0,999.0,0,0.0,0.0,0.0,1,0.0,One-time Buyers,"Improve first-to-second purchase. Personalize follow-up around first category, reduce post-purchase friction, and test low-cost reactivation.",Lost Customers,3,0.999999999999728,Critical,0.0,0.3699516174435728,1.4798064697742914,Low,2023-01,1.4798064697742914
